1.0,-2.502991199493408
1.0,-2.502991199493408
1.0,-2.502991199493408
1.0,-2.502991199493408
1.0,-2.502991199493408
1.0,-2.502991199493408
1.0,-2.502991199493408
1.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.5250160694122314
0.0,-2.963221549987793
0.0,-2.567716598510742
0.0,-2.58423113822937
0.0,-2.868511199951172
0.0,-2.7309763431549072
0.0,-2.9365789890289307
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
0.0,-2.502991199493408
1.0,-2.502991199493408
1.0,-2.502991199493408
1.0,-2.502991199493408
