1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.648447275161743
1.0,-2.6510579586029053
1.0,-2.6298043727874756
1.0,-2.5128352642059326
1.0,-2.5113754272460938
1.0,-2.5221405029296875
1.0,-2.481329917907715
1.0,-2.5186214447021484
1.0,-2.556474447250366
1.0,-2.505646228790283
1.0,-2.435119152069092
1.0,-2.395927667617798
1.0,-2.3924026489257812
0.0,-2.382739782333374
0.0,-2.3804824352264404
0.0,-2.37286639213562
0.0,-2.3615758419036865
0.0,-2.363619089126587
0.0,-2.351391315460205
0.0,-2.3815834522247314
0.0,-2.3653957843780518
0.0,-2.3704898357391357
0.0,-2.390162706375122
0.0,-2.4046292304992676
0.0,-2.4197981357574463
0.0,-2.4154579639434814
0.0,-2.414055585861206
0.0,-2.3933193683624268
0.0,-2.4342525005340576
0.0,-2.4911692142486572
0.0,-2.513502836227417
0.0,-2.6353108882904053
0.0,-2.6814091205596924
0.0,-2.5066518783569336
0.0,-2.463042736053467
0.0,-2.4224355220794678
0.0,-2.581052303314209
0.0,-2.56843900680542
0.0,-2.829315185546875
0.0,-2.7994906902313232
0.0,-2.7850308418273926
0.0,-2.771204710006714
0.0,-2.7114522457122803
1.0,-2.701446533203125
1.0,-2.752455949783325
1.0,-2.720529556274414
1.0,-2.686785936355591
1.0,-2.5975615978240967
1.0,-2.566202402114868
1.0,-2.5468480587005615
1.0,-2.520536184310913
1.0,-2.5376622676849365
1.0,-2.5791664123535156
1.0,-2.539454698562622
1.0,-2.5533506870269775
1.0,-2.5480573177337646
1.0,-2.6026933193206787
1.0,-2.6226065158843994
1.0,-2.641446828842163
1.0,-2.5973243713378906
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
1.0,-2.351391315460205
